9846                      12	30.00	 9.60	  159.90	  164.03	TurboVbyte
9846                      12	30.00	 9.60	  149.57	  146.64	VbyteFPF
9846                      12	30.00	 9.60	  146.96	  144.63	SIMDPackFPF
9846                      12	30.00	 9.60	  161.57	  134.88	MaskedVByte
9846                      13	32.50	10.40	  107.15	  148.18	VSimple
9846                      16	40.00	12.80	  133.89	  146.12	TurboForDA
9846                      16	40.00	12.80	   63.77	  140.36	TurboPForDA
9846                      16	40.00	12.80	  133.95	  131.23	TurboPack
9846                      16	40.00	12.80	  135.91	  128.89	TurboPackV
9846                      16	40.00	12.80	   63.53	  121.30	TurboPFor
9846                      16	40.00	12.80	  134.00	  119.46	TurboFor
9846                      18	45.00	14.40	   79.27	  187.74	VarintG8IU
9846                      23	57.50	18.40	   12.02	   79.14	lz4
9846                      40	100.00	32.00	  176.57	  188.23	Copy
