7604                      30	26.79	 8.57	  366.01	  364.88	TurboVbyte
7604                      30	26.79	 8.57	  339.07	  286.81	MaskedVByte
7604                      30	26.79	 8.57	  147.27	  285.18	VSimple
7604                      30	26.79	 8.57	  283.65	  254.19	VbyteFPF
7604                      30	26.79	 8.57	  281.23	  253.39	SIMDPackFPF
7604                      36	32.14	10.29	  118.00	  452.56	VarintG8IU
7604                      39	34.82	11.14	   98.38	  224.25	TurboPFor
7604                      39	34.82	11.14	   98.80	  163.11	TurboPForDA
7604                      43	38.39	12.29	  372.94	  385.23	TurboPack
7604                      43	38.39	12.29	  372.48	  377.55	TurboPackV
7604                      43	38.39	12.29	  373.05	  356.25	TurboFor
7604                      43	38.39	12.29	  370.88	  274.90	TurboForDA
7604                      46	41.07	13.14	   30.70	  172.57	lz4
7604                     112	100.00	32.00	  493.21	  527.43	Copy
