9122                      26	25.00	 8.00	  141.31	  321.96	VSimple
9122                      28	26.92	 8.62	  342.65	  343.43	TurboVbyte
9122                      28	26.92	 8.62	  324.21	  271.68	MaskedVByte
9122                      28	26.92	 8.62	  271.70	  243.98	VbyteFPF
9122                      28	26.92	 8.62	  269.97	  243.47	SIMDPackFPF
9122                      35	33.65	10.77	   96.35	  217.52	TurboPFor
9122                      35	33.65	10.77	   96.95	  178.85	TurboPForDA
9122                      36	34.62	11.08	  115.13	  420.02	VarintG8IU
9122                      40	38.46	12.31	  329.78	  340.36	TurboPack
9122                      40	38.46	12.31	  333.54	  334.59	TurboPackV
9122                      40	38.46	12.31	  330.01	  311.10	TurboFor
9122                      40	38.46	12.31	  330.11	  265.35	TurboForDA
9122                      44	42.31	13.54	   29.22	  165.35	lz4
9122                     104	100.00	32.00	  432.44	  465.81	Copy
