5721                      10	31.25	10.00	  134.83	  135.32	TurboVbyte
5721                      10	31.25	10.00	  123.87	  123.45	VbyteFPF
5721                      10	31.25	10.00	  122.52	  121.53	SIMDPackFPF
5721                      10	31.25	10.00	  131.81	  111.81	MaskedVByte
5721                      13	40.62	13.00	  108.87	  124.98	TurboForDA
5721                      13	40.62	13.00	   52.95	  119.03	TurboPForDA
5721                      13	40.62	13.00	  108.53	  104.85	TurboPack
5721                      13	40.62	13.00	  109.75	  103.02	TurboPackV
5721                      13	40.62	13.00	   52.67	   97.33	TurboPFor
5721                      13	40.62	13.00	  108.54	   95.26	TurboFor
5721                      16	50.00	16.00	   82.98	  143.47	VSimple
5721                      18	56.25	18.00	   70.06	  149.19	VarintG8IU
5721                      20	62.50	20.00	    9.99	   63.85	lz4
5721                      32	100.00	32.00	  146.39	  151.43	Copy
