7266                      12	30.00	 9.60	  156.41	  159.37	TurboVbyte
7266                      12	30.00	 9.60	  146.53	  146.93	VbyteFPF
7266                      12	30.00	 9.60	  146.61	  144.92	SIMDPackFPF
7266                      12	30.00	 9.60	  160.01	  130.68	MaskedVByte
7266                      13	32.50	10.40	  104.52	  144.74	VSimple
7266                      16	40.00	12.80	  132.59	  146.13	TurboForDA
7266                      16	40.00	12.80	   63.28	  136.78	TurboPForDA
7266                      16	40.00	12.80	  134.21	  126.51	TurboPackV
7266                      16	40.00	12.80	  132.48	  125.28	TurboPack
7266                      16	40.00	12.80	  132.68	  118.48	TurboFor
7266                      16	40.00	12.80	   63.12	  117.70	TurboPFor
7266                      18	45.00	14.40	   78.21	  183.17	VarintG8IU
7266                      23	57.50	18.40	   12.09	   77.20	lz4
7266                      40	100.00	32.00	  133.87	  174.88	Copy
