7407                      24	21.43	 6.86	  160.24	  283.96	VSimple
7407                      30	26.79	 8.57	  354.48	  352.94	TurboVbyte
7407                      30	26.79	 8.57	  331.19	  277.30	MaskedVByte
7407                      30	26.79	 8.57	  276.28	  247.77	VbyteFPF
7407                      30	26.79	 8.57	  275.43	  247.11	SIMDPackFPF
7407                      36	32.14	10.29	  118.15	  445.89	VarintG8IU
7407                      36	32.14	10.29	  371.83	  369.79	TurboPack
7407                      36	32.14	10.29	  373.26	  367.73	TurboPackV
7407                      36	32.14	10.29	  372.20	  354.73	TurboFor
7407                      36	32.14	10.29	  154.18	  328.04	TurboPFor
7407                      36	32.14	10.29	  372.23	  269.53	TurboForDA
7407                      36	32.14	10.29	  155.06	  267.70	TurboPForDA
7407                      45	40.18	12.86	   31.24	  177.02	lz4
7407                     112	100.00	32.00	  502.02	  538.92	Copy
