5263                      10	31.25	10.00	  135.35	  133.34	TurboVbyte
5263                      10	31.25	10.00	  122.36	  123.56	VbyteFPF
5263                      10	31.25	10.00	  121.18	  122.63	SIMDPackFPF
5263                      10	31.25	10.00	  132.84	  111.86	MaskedVByte
5263                      13	40.62	13.00	  113.46	  123.07	TurboForDA
5263                      13	40.62	13.00	   50.78	  119.25	TurboPForDA
5263                      13	40.62	13.00	  112.18	  108.66	TurboPack
5263                      13	40.62	13.00	  112.24	  107.34	TurboPackV
5263                      13	40.62	13.00	  112.25	  101.82	TurboFor
5263                      13	40.62	13.00	   53.05	   96.55	TurboPFor
5263                      16	50.00	16.00	   82.50	  135.48	VSimple
5263                      18	56.25	18.00	   68.70	  150.06	VarintG8IU
5263                      20	62.50	20.00	    9.98	   64.08	lz4
5263                      32	100.00	32.00	  140.90	  151.58	Copy
