4613                      18	28.12	 9.00	  232.39	  234.36	TurboVbyte
4613                      18	28.12	 9.00	  129.93	  234.08	VSimple
4613                      18	28.12	 9.00	  223.77	  196.33	MaskedVByte
4613                      18	28.12	 9.00	  196.01	  189.20	VbyteFPF
4613                      18	28.12	 9.00	  202.59	  188.22	SIMDPackFPF
4613                      25	39.06	12.50	  208.09	  201.31	TurboPack
4613                      25	39.06	12.50	  206.57	  199.92	TurboPackV
4613                      25	39.06	12.50	  208.39	  197.96	TurboForDA
4613                      25	39.06	12.50	   95.95	  192.39	TurboPForDA
4613                      25	39.06	12.50	   95.37	  191.91	TurboPFor
4613                      25	39.06	12.50	  208.10	  189.16	TurboFor
4613                      27	42.19	13.50	   96.66	  276.33	VarintG8IU
4613                      30	46.88	15.00	   19.87	  146.48	lz4
4613                      64	100.00	32.00	  275.11	  295.70	Copy
