8366                      32	26.67	 8.53	  387.20	  392.44	TurboVbyte
8366                      32	26.67	 8.53	  358.16	  351.27	MaskedVByte
8366                      32	26.67	 8.53	  287.01	  265.31	SIMDPackFPF
8366                      32	26.67	 8.53	  288.96	  257.34	VbyteFPF
8366                      33	27.50	 8.80	  150.36	  306.49	VSimple
8366                      36	30.00	 9.60	  119.27	  470.92	VarintG8IU
8366                      43	35.83	11.47	  100.52	  234.78	TurboPFor
8366                      43	35.83	11.47	  101.07	  156.23	TurboPForDA
8366                      46	38.33	12.27	  376.05	  377.64	TurboPack
8366                      46	38.33	12.27	  371.85	  375.83	TurboPackV
8366                      46	38.33	12.27	  375.91	  354.62	TurboFor
8366                      46	38.33	12.27	  375.96	  277.10	TurboForDA
8366                      48	40.00	12.80	   32.68	  179.57	lz4
8366                     120	100.00	32.00	  490.49	  537.06	Copy
