8864                      12	30.00	 9.60	  159.74	  163.85	TurboVbyte
8864                      12	30.00	 9.60	  150.13	  146.57	VbyteFPF
8864                      12	30.00	 9.60	  147.10	  144.78	SIMDPackFPF
8864                      12	30.00	 9.60	  160.51	  134.10	MaskedVByte
8864                      18	45.00	14.40	   77.71	  186.95	VarintG8IU
8864                      18	45.00	14.40	   80.72	  161.79	VSimple
8864                      18	45.00	14.40	  132.37	  143.55	TurboForDA
8864                      18	45.00	14.40	   65.65	  141.42	TurboPForDA
8864                      18	45.00	14.40	  135.62	  134.83	TurboPack
8864                      18	45.00	14.40	  135.96	  127.69	TurboPackV
8864                      18	45.00	14.40	   65.15	  122.26	TurboPFor
8864                      18	45.00	14.40	  138.71	  119.58	TurboFor
8864                      23	57.50	18.40	   12.21	   78.58	lz4
8864                      40	100.00	32.00	  173.43	  175.51	Copy
