1329                      10	31.25	10.00	  130.65	  133.23	TurboVbyte
1329                      10	31.25	10.00	  121.87	  124.41	VbyteFPF
1329                      10	31.25	10.00	  120.57	  123.31	SIMDPackFPF
1329                      10	31.25	10.00	  130.31	  110.07	MaskedVByte
1329                      13	40.62	13.00	  103.97	  120.97	TurboForDA
1329                      13	40.62	13.00	   53.98	  119.12	TurboPForDA
1329                      13	40.62	13.00	  103.74	  101.39	TurboPack
1329                      13	40.62	13.00	  105.47	  100.81	TurboPackV
1329                      13	40.62	13.00	   53.90	   99.88	TurboPFor
1329                      13	40.62	13.00	  103.68	   94.75	TurboFor
1329                      16	50.00	16.00	   83.27	  130.72	VSimple
1329                      18	56.25	18.00	   70.37	  149.20	VarintG8IU
1329                      20	62.50	20.00	    9.95	   65.23	lz4
1329                      32	100.00	32.00	  150.29	  160.49	Copy
