2483                      24	27.27	 8.73	  301.70	  302.48	TurboVbyte
2483                      24	27.27	 8.73	  272.87	  230.56	MaskedVByte
2483                      24	27.27	 8.73	  242.86	  211.29	VbyteFPF
2483                      24	27.27	 8.73	  241.35	  209.80	SIMDPackFPF
2483                      25	28.41	 9.09	  134.16	  298.80	VSimple
2483                      27	30.68	 9.82	  109.87	  391.19	VarintG8IU
2483                      32	36.36	11.64	   86.83	  184.17	TurboPFor
2483                      32	36.36	11.64	   87.35	  163.98	TurboPForDA
2483                      34	38.64	12.36	  282.38	  288.66	TurboPack
2483                      34	38.64	12.36	  280.55	  283.22	TurboPackV
2483                      34	38.64	12.36	  282.69	  264.32	TurboFor
2483                      34	38.64	12.36	  281.97	  244.10	TurboForDA
2483                      39	44.32	14.18	   25.54	  151.17	lz4
2483                      88	100.00	32.00	  364.21	  397.87	Copy
